split,row_id,content_id,alt_source_selected_index,qwen_source_selected_index,agree,answer_index,alt_source_correct,qwen_source_correct
test,Mercury_406550,24359276e13fbd6cf51106f1800b9df21c4a455cbb98ac55ef7fa32ef48b7cf7,1,3,False,1,True,False
test,Mercury_SC_400057,644e3bf719f2e5c3aa57999c573c94d928890cd0269c219b52f9086338944f88,3,3,True,3,True,True
test,TAKS_2009_5_26,abec359db9259990619fd86c568c6453a670ea3000f7847fddd1fdff53e5e278,3,3,True,0,False,False
test,LEAP_2007_8_10417,22e46ba520883418881b50a6adb40066fb636f02a1bec8791be159bf5900c7ef,2,2,True,0,False,False
test,Mercury_7027405,f55868fdca03c9819cc52d069e3aaa70e95362fc22d22ed74e250f03a2f809a9,3,3,True,0,False,False
test,Mercury_7058415,8b5943c7dc0411cf886de405dd26d3b5a47d400f9bba9b08cda91186e41d1a17,2,2,True,0,False,False
test,Mercury_7215828,f7fe544f9e552811092a31d8c7d6a0bd149c69bb3878abc1009a565620179777,0,2,False,0,True,False
test,Mercury_7064575,853a13dde36b5b0dfba7bc9ba706326af00cbb4ab9806f242b171a72d4d63fc6,1,1,True,1,True,True
test,Mercury_7097493,a4a78206cba04efbc9c70f030ee28e301e70507fdc0f947110e48f9af42c0456,3,3,True,3,True,True
test,AKDE&ED_2008_8_47,9d82accc92329d70e98a6df2696efbb2d83c5da5827e4fa74f9a967d2ae973dc,0,1,False,1,False,True
test,Mercury_405136,f4c2028f68354eea2bc2d7fde073a2d077e2db086d5b4a8d290e40e23444741f,2,2,True,2,True,True
test,Mercury_415086,03940184e7d85bec867a344e9cd23cced09160b6420f52c048f6502992f4b43c,3,2,False,3,True,False
test,Mercury_7228725,eb863c1a7bd922fe6917c928a76dfb4cea332a538154866db250b4ab6937cc77,3,3,True,2,False,False
test,Mercury_7201740,dc3b9b66bc82daed82bd94edc3d6db897061baf77e1c7601e8cd80030ca74fd4,0,0,True,0,True,True
test,NYSEDREGENTS_2010_4_4,93a6f40071658321fd1228d0b0317282852a224b30da84a31b18d6367f9d7a46,2,2,True,0,False,False
test,MEAP_2005_8_21,e9a71a391ea1626e7d97ebd0f0b510752f9a523117badeb99b2d95a0a2da59e4,1,1,True,3,False,False
test,Mercury_7026355,eaa55ff6ea9e6f514ec9a0f0d11aeb32a5aa94f146701427a68df76d21ebb63c,3,0,False,0,False,True
test,Mercury_7249708,b3770cc5b01b5263a1054b6d3d54aa42efcc3ed8689b5bc61a39b266e32cd910,0,3,False,1,False,False
test,Mercury_7107170,3543dbb6c558d4cc596574915aaeaaa3cc2475b93be00392f3c1d6bea6c40c3a,3,3,True,3,True,True
test,Mercury_183820,eff06bfe550b30095f2f362c9585ebb4a5820135a98073c912e86662fcfb78c5,3,3,True,0,False,False
test,Mercury_SC_401357,7223dad3b3e1f374d82c49b182b85804b4f60c316d3f1f41d51bbf04fdb850e9,1,1,True,1,True,True
test,NYSEDREGENTS_2008_8_11,4855caaee85d2748c6fdf02cc2c78ca76123062e9e7910d85a55bb30c207c0a5,2,2,True,3,False,False
test,Mercury_416650,ff866a5d0a0113c97cf72310a9e75fd7df4228dc82e788c7b5da417bd82f833b,2,2,True,2,True,True
test,NCEOGA_2013_5_20,3ffcedb66391836da599cc497be27a23211e07de39ab2650f8bcbd61b3277dc9,0,0,True,1,False,False
test,Mercury_400500,d8fab16b1fe304f89aa416b6516c1cb6647422ecd472151fa5c5d4073f5aa83e,3,3,True,2,False,False
test,Mercury_SC_401366,e7e4993faaad52d43d8699ec4d42ece3299ea64dab2bb3e53c3e490fb623d298,3,3,True,3,True,True
test,Mercury_7141610,70506887cd4d1e563b83afa6287ee099980281705a0b51b20928166ed7fcdb40,0,3,False,1,False,False
test,Mercury_7247013,55d4c1e5ff97c79f998b95c2b3708134147f44652316f03a44c8e87108c4e81a,0,1,False,1,False,True
test,NYSEDREGENTS_2008_8_30,e22cf74f0d55745a8ccb7fc320b48caa2fbc3a0e512af415cab3ab8ca629b379,1,1,True,1,True,True
test,ACTAAP_2011_5_16,5949d839f2804984a6cba665049f5dd366adf7513d1bb73cbfc0cf326ceceb26,1,1,True,1,True,True
test,Mercury_7093153,291b8017bb54d5390f2c5ab7a9ee0f4390cdaeaa7e1e9091f7a2b98ef63abac5,3,2,False,1,False,False
test,Mercury_7013965,55d05cb2067d4e703e4d528c8a824b7abb250a41eefa8304934b80e2e22fd39d,3,1,False,0,False,False
test,Mercury_7034843,202b87e69b5337068456a80b791ab2c55aead5dab1ba9f0accb751ec4fffa3a1,0,0,True,1,False,False
test,Mercury_SC_407610,b3239c21e45df3abd5c17ac8cff794b95cd4bdbf4efa4172f859dc8844c83b72,3,3,True,3,True,True
test,Mercury_405947,fd21809438767974458f280f601d12eb48478011707e8f3596ff59f852dd234b,2,2,True,2,True,True
test,AKDE&ED_2012_8_6,2355f2446375af197b9a6b39589ddf387763282e3f86bd1922045c4337433371,3,3,True,0,False,False
test,Mercury_7011130,aae66fd85453e5329cb80a3a7d60bc9e2cdbf999939ce0ef7eb05cc746e069e7,3,3,True,0,False,False
test,Mercury_LBS11022,d4b63e7bcb31d81acf7f55c8b734120371a584d6b31c5d64adcdfe6cfd11f11e,0,0,True,0,True,True
test,TIMSS_1995_8_J1,6b3a7dfb3cb06b26ec530cabcfb082dcc62a6975d21aecf5bb6d71d25e9e4ed2,0,0,True,2,False,False
test,Mercury_SC_408366,7e915e316297863a6c591d72bcea0dcc96769f82bd75f761d18d5c0edfeb2edf,2,3,False,1,False,False
test,Mercury_7009993,9deac5c5933b82b8af747f78576e88c06332efd265d500dc77fe10dff4013a18,3,1,False,0,False,False
test,Mercury_401699,6482cb9e1c5abb0752c406e43677fb0422d42beffb4d679b43154d515dc6437b,2,2,True,2,True,True
test,Mercury_7056858,707e1ed15a0635a6f7b35c1835583d8d5e486998862de35a2e87bb629154ead5,0,0,True,0,True,True
test,Mercury_7027160,87f2c33a6f22cf4e161d384daba5d302a56435da335c89bc05d719325012bec7,1,1,True,2,False,False
test,Mercury_400811,9382eb4d494087f7305b4559868008bca29e39639778ff075d9a380dcd2c03c1,0,1,False,3,False,False
test,Mercury_SC_400062,0d16fa0273e3620e725e4fc2761452b8a891e43a4374112afc0478b6baaaf4ef,0,0,True,3,False,False
test,Mercury_400699,125cb7fc10c5f5dcb2ab45adfebd1ae969a6f906ec42ee6b5e0ae3b676edb855,2,2,True,1,False,False
test,Mercury_7029803,5cd296f3bb824d1fe0e6085a0743b025b83eace11cdf758ba64eef2ff68b4e72,1,3,False,1,True,False
test,Mercury_SC_401372,dd636f4c18a20a0b745c389a3f385fa7cc8e5ebdd8f60ff94292046919430ae3,1,2,False,3,False,False
test,Mercury_7271128,ac3726f2ab659d663ca5cf855e76023c67110b8f8dd84a81394beb9594890955,1,1,True,2,False,False
test,Mercury_407260,2070688ec81340f6f40a7994b056b6f82873a56b95e46f03e92834334d2d74c0,2,3,False,1,False,False
test,Mercury_SC_416155,b7f4668453804e5e6afaf7dbc076efbaf12a8004df28883c0d3073b0290591d5,2,0,False,2,True,False
test,Mercury_402145,eb829117fe11555bc582800b2354218b11f0a6af95aa9e146f408310b71dd1f8,2,2,True,1,False,False
test,AIMS_2009_4_5,1b9c702281320611728fdeede4d5cad9d898fdf9afb918711f004e754f524bcb,2,2,True,0,False,False
test,TIMSS_2003_4_pg7,47b5983e60623c5c54ad7966789b8ce13369e976d40bf14aefc6407d7f81a39a,2,1,False,3,False,False
test,Mercury_7142415,d0c9d1ccc4f1f1ade3a8d6a45daa8c44c3ca09f37867dc9a4dd098a763430dea,0,0,True,0,True,True
test,Mercury_7212818,2c4c404dc13e34ce85435e4a63a1dd09ec6408d25c588ea611f65b68742e5ee6,0,0,True,1,False,False
test,Mercury_SC_413299,6dfa4839d7a5679a8c23aa4b3b94f675fabb17be80ac9e9a0020d8b32647dbdd,1,0,False,0,False,True
test,Mercury_7132020,4ee67eafeca22034f3c24cd314f304485ac636cc01b07935856a7ecc23c4c06a,0,1,False,0,True,False
test,MEA_2014_8_10,12d7542e35aedb3ad11553a568037a29558a769adc8308278d3c67c4b390055e,1,1,True,2,False,False
test,TIMSS_1995_8_N2,1e1ad4d0885bcf53c51c6769d354ca568c443f36d0ca6c740d92f0b6dceabd7b,1,2,False,1,True,False
test,Mercury_7024465,e441483257957c7d6a45e69b5e31654f91b50e1e1c71a7d5efe888ed80b8412b,3,0,False,0,False,True
test,Mercury_SC_415762,250dad1fd7c2949d3199d5571cc149847edb196c34b020b81bd14a504c10b211,3,3,True,3,True,True
test,Mercury_415093,b1b767781c5ed73b1355fb97949d487750410028528365c28111dc679df1d8ba,0,3,False,3,False,True
test,LEAP_2005_8_10404,f58523d7c80997ef7157dbbb86969eb0a1c418ca6396951c7a7290db8fbc22f6,1,3,False,3,False,True
test,AIMS_2008_8_6,bce09054af401d56652667b9387e988691ce297e90411407cead34502158e091,1,3,False,1,True,False
test,Mercury_7057173,dc3a995b9a6b6fc3d97b14b29704944d7153c44a2d720d81c893c6026939c6be,2,2,True,3,False,False
test,TIMSS_2007_8_pg60,47d18e4a069114ddd2bf9e9448dfc23c9275d223792f5485dbce2d370abd5976,3,3,True,2,False,False
test,AIMS_2009_8_14,ee7b85b8523a3cfc0ab63e3798009d50bd670f806ee9cbb3d907920efa48e61a,1,1,True,0,False,False
test,Mercury_185010,61fa4b3da7af0b68abf4afd7456a943769e8fbe6a434c00e63c059e392f17ab7,0,0,True,0,True,True
test,Mercury_7206938,bed59ff11dc82eff95c22611c142617f783ba985c860024fb6fecb267d564ec1,3,3,True,0,False,False
test,Mercury_402501,fbff95e63fb2ed21abe9871f9f90bc54924b5bc93fd33784b044e96031321285,0,0,True,1,False,False
test,MCAS_2011_8_15365,5924677b0f633e8575934586072c6801f12e0ebca9c8821894426ac0c15e6aa1,1,2,False,2,False,True
test,Mercury_SC_401766,3555d10d42af225aecc8a7396c60c3a11da8d449531b81184ba2c3df9751534b,0,0,True,0,True,True
test,Mercury_7162400,ef967c3297528bbd913772e3c0f812bfb5a72fa81eb1e1c7f3868458f2395d3c,3,3,True,3,True,True
test,Mercury_7086695,1896dce11a98b6d3a7d98bce6d798a679aa50c3411eee6ce8894e4057b443ec7,1,1,True,2,False,False
test,Mercury_SC_402994,74023697601b20c8a0d079ed7ced96a29199992391bdebaa650a790468fb4e62,1,1,True,2,False,False
test,Mercury_7056298,b4068b7c72962087ba137779d657278ae836d64424eec24b204f4e73213afe63,3,3,True,0,False,False
test,Mercury_409115,739c018e3b36e1f9468c26efe4101b867c64c99a523018c63f984c093a0826db,1,1,True,2,False,False
test,Mercury_409647,dc9645c190bf8fba75b2f47ed1183b0444d5ea90462d3c7b3b8668e2b13cd40d,1,1,True,3,False,False
test,Mercury_414352,c07c7752a2793d5b33de7aec4e6e1ae327968097bb87f0d8df67a3edeec12c4e,3,3,True,0,False,False
test,Mercury_185325,8acc6b0c4c5aecf600e4803623b111d31142d57a2c7e36a116f4cf06b6e742f5,2,2,True,2,True,True
test,Mercury_SC_412374,c9d3d8374b6c8dc8ae4762451250e103f2fde363e6562c41eaca21a6c3ad2fb0,1,1,True,2,False,False
test,Mercury_SC_401818,7285b328ab1175fd8397f53ac3d139a1336ab137fee59e6a219e5206f44b513b,1,1,True,2,False,False
test,Mercury_SC_413549,7027a7c22b1fda9765f86b768c6893d82c005659401a38ff0999f65d0a408b22,1,1,True,1,True,True
test,Mercury_7093958,51c6a98a4cafcbcf6161a736675f1dee7140c5ac3c439cd141e3b75bedcc32a3,1,1,True,0,False,False
test,Mercury_7102323,7d3ecc88335bf09c54bfa4080521b5cddf4785f31aa60bbfd96982899263c0b1,3,3,True,3,True,True
test,Mercury_7222793,740a29e1ae9235deb243191e979b19d7927be3eb60f3a3a683238644c66b4e63,1,1,True,1,True,True
test,Mercury_SC_400701,37e012cc9f5eb366ba91819e1679d8d6dbb866770de8216127561d6fe845c553,3,3,True,0,False,False
test,Mercury_409301,062afe004b703b64134e8ec4fabe9fe1be539f3d355f263f743dd3694d933014,0,0,True,1,False,False
test,Mercury_SC_400383,4928b8fc73f995e724d5c8fda0124ff55c47efa36644d2d7830c5dd503b7910e,1,1,True,2,False,False
test,CSZ_2005_5_CSZ10021,35785baac945e98cd8ec38e0456e227c976a56aea6a7e4d7380bcd0ebb9c3b1e,1,0,False,1,True,False
test,Mercury_SC_407070,5d02d64538814294778d93ba2ed463ea55f8565dd8183d5855b4383326897d04,0,2,False,1,False,False
test,Mercury_SC_400708,8e3959b0acb18c0a9ce0ee0db85086689e1e648ef0f6bded713d0b0146960b07,2,2,True,2,True,True
test,Mercury_7075040,a7dcaf53b5b0fcba7f098fc8a9b77489bda90574234a6ce1c4379a42cb82256e,2,2,True,2,True,True
test,Mercury_7137165,a17b78d1a281fbeaa60b6dbd524fd570c25443e01c5fc7e9e26f8c98eed498b0,0,0,True,0,True,True
test,Mercury_SC_400046,223fa564980fb28c98f8cba682df4aca461f53a2ec6b1f00c4e069ecad08941e,3,3,True,1,False,False
test,Mercury_7099330,ebcfdd15f39a78087f9c4468703a66c3987b15d0e509c96987ab5cc49e6e7fce,2,2,True,3,False,False
test,MDSA_2007_5_2,a31a056ef7812cc1854de4732ca0bc7f85e3aa5f2ec9364184356ee172ac5e64,2,2,True,2,True,True
test,Mercury_7271758,4681b542f61f69e5cef3e017f08a4f971c4f465ccd1e2b47d9a63cc0f8fe76fc,1,1,True,1,True,True
test,MCAS_2003_8_31,c48e01163de0c1e6d2e7ac3516c26fffbf663a4831acb5300fd4c3b1b21f93b4,2,2,True,2,True,True
test,AKDE&ED_2008_8_53,3c0f0ab7bed4b2f70bfec5416aa7a384bab2d37c2084e660bd8946a573195e31,0,0,True,2,False,False
test,TIMSS_2007_8_pg109,5e88a66be1799fcb61de99bd2451f2477193a6c5f55880a9a81f1a3a8da1f3f7,3,3,True,2,False,False
test,Mercury_175385,c4154b4a3f0c3ccfe1e3a58e6d008013518c381c8925db70667ef6abfeceadcb,2,0,False,2,True,False
test,Mercury_410669,4b03cc195e318b9c992718451103a7f701ae248439a7ba0b93a1bcc6788a9d64,1,2,False,3,False,False
test,MEAP_2005_8_39,9738c968ceee57b45af67daf3f11dca9760659a5e7c0e26ff6b357995b668c31,3,3,True,2,False,False
test,Mercury_SC_408568,3352e0305337b8d3e70da0a1568aac22b9d7f71a24c9da15f616cb113e8dc810,0,0,True,1,False,False
test,AKDE&ED_2008_8_7,72fa04a17a6cc65eff41c90d21aea43ee3a438ade1e74d4baaf8f00a12b6f3a3,1,2,False,1,True,False
test,Mercury_7082845,55ffd1247df777bc2e639ddd748cbf5cea884e739135a083ea2d843034962dd5,1,1,True,1,True,True
test,Mercury_SC_405726,3c3fde799bd113b7ab1566d620fe241d617c366306d539dd7652cfd73d30da88,2,2,True,3,False,False
test,Mercury_SC_415407,3ddac868411e09fabe456bdcd47f5057042cc29d1df96536b5827e41d25c21e4,1,1,True,0,False,False
test,Mercury_SC_401792,66464b210459359e9ac2031fdf34735a6ae8ca1b533fbc8eafe78d1554bd4478,2,0,False,2,True,False
test,LEAP_2000_8_4,1f67308e7e23b4dee22bec57eecb20ea323c7a2c1007150e84a06f65bf87e9df,1,3,False,1,True,False
test,Mercury_SC_413439,558f7d7964b734f233260aa59686ab228ce2606d469e925ff1f6e16e34144e70,3,3,True,0,False,False
test,ACTAAP_2014_7_13,b4be18980a492435373b3138b7ed13cab7af33c73c7e37fdfca78e0e5749c1d5,1,1,True,1,True,True
test,Mercury_SC_402638,871d8386635b94a8c7f9592f734720c5584ecaf502551d0215688d926f66e8a4,2,2,True,0,False,False
test,Mercury_SC_406725,16ff198a65a703fdddba18678b41abd5e29bb9f806195ca9aa7a4d6baf2373c1,2,2,True,0,False,False
test,NYSEDREGENTS_2015_4_29,05b8417bac9fab881820b8b8d09d13646bbdaa5003ee7baf9d8cb35624565511,3,3,True,0,False,False
test,Mercury_406136,579d297c6d6bdc6d1986e47b02930f9e1994bcff89c56d6bf9ec752a278da75d,0,0,True,0,True,True
test,MSA_2012_5_23,6ac0c97a202b3a145e722362fe9c06ad66bf351982e9b55b44ba258039f77286,2,3,False,2,True,False
test,Mercury_405873,5f45cd5d5e49c96fc5c20e68f9270807686c01e1a86129b29aefd1e0b9a4a91d,0,0,True,1,False,False
test,Mercury_7043820,53a963ac15b529e982c9297b697d0ff19606028b00e4c9801707db95802330ac,0,0,True,1,False,False
test,MCAS_2005_5_34,7f38c1cd34a545f2b9bc80e4205b79d54b280ad1855b69f8282ee134027def7f,1,2,False,1,True,False
test,Mercury_7182245,77a2cecc38f2f165957094b808b4f16b42f8da255ba0875e99cf1b4b418e6c07,0,0,True,3,False,False
test,MSA_2012_8_30,ad4004840ebc6a904cca10c58f7c7a87a6f442631902930d059dff04b0638f28,3,3,True,0,False,False
test,Mercury_7252753,e2f3e47f75a50d413d64a9b4995f0c397d44adc5927affb9546ac6184d028e80,0,0,True,0,True,True
test,TAKS_2009_8_36,a2bdf77dd53b8ba2164f6d3fee3c40f8c5ee4a276d21ced8e9a96ecef023dae0,1,0,False,1,True,False
test,Mercury_SC_415473,3579398bd0f61601bfbf5ecb0bbe8c2b893f59d47cc3fd1606f1865dfbfbd559,3,3,True,2,False,False
test,Mercury_SC_413624,cc21e34775457da4bb1c1073aaef94a4fee5b6a7c87b0ab255fd05b724c80015,1,1,True,1,True,True
test,Mercury_7016800,7f59963e579e612b6e4957b19c2a82ffc1ff6d792b81920d5de4750e57d964c0,2,2,True,3,False,False
test,Mercury_SC_407228,ae73698fc5b7247569a9946cbae1a9059edfcc0bb9ff103b3fb1f5eab0154418,2,2,True,3,False,False
test,Mercury_414504,01df7ed7c24f9dcb93f7d37b036c6702970a223425b3b41b5c8bb23b4aa2ad6a,1,2,False,1,True,False
test,TIMSS_2011_4_pg27,5542718e8c3ec9fa093ef1a466442ea74bcf6e42ab8725a65e8fb165c1605aa3,0,0,True,0,True,True
test,Mercury_SC_402029,9d2b8b5c471fdb43bd851951db9e60a800295569a2ca80e588d5d8bb43900f03,3,3,True,3,True,True
test,Mercury_7131845,2dcb82e79b969a392dc91d2ed4c8920f7e62a8913ec52bf1d8cfa0796735fd27,1,3,False,2,False,False
test,Mercury_SC_405533,1be8aa62c767cb56cc1b70b29feec38fbac3d9dd94634e1fa38c182ae27b152b,2,2,True,1,False,False
test,Mercury_7086748,8382839f97dc3476d263b46026b49bcacecf03c867fcffa8244154fbc33c5386,0,0,True,0,True,True
test,MDSA_2007_8_17,5352c5040c3e0d93e25f84dac629b9a3b869ccf0013d86f58c687a8980e2ed51,2,3,False,1,False,False
test,Mercury_7210473,f76f7ac439e88ffebf5441b5426bad5d06f8bdd038009643d9eb0c228992b1cb,3,2,False,2,False,True
test,Mercury_7214340,aa3fc61fa4f7b10c2f215e42377b280e8b2c117ddb490a7de64a5bfc83da1eb3,2,2,True,0,False,False
test,MCAS_2005_9_17,6116742e260caa4a060b41a15972e75bc16739362bda84fd9d64691d677a9d9c,3,3,True,2,False,False
test,MEA_2016_8_12,f12ac6c1e429da858675d1640dc8dbdc0da0ac8c938991ec52b820cb148534c9,0,2,False,1,False,False
test,Mercury_SC_401278,9372ae01b176cd3116ca78d17d1e927ecefc182b301c4b0b68cd98ef851a9f7a,1,0,False,1,True,False
test,Mercury_SC_407689,b1902adc399a05236a19dbcea72b7db34761f515f1225e6b38106f4a3fdfe543,3,2,False,3,True,False
test,Mercury_7230405,0cac5b156a98076ecd673d9c7feb235ad4efc7f4eb80eb1eccf87ed22d64886e,0,2,False,1,False,False
test,Mercury_SC_405640,4f794d8f0b786d9e8ac9f96183580d3594ed011831e67fe7b07c197de8a3c426,0,1,False,0,True,False
test,Mercury_7201775,2d5cd31b72ceb423e7f01e7748779cd77423fcb6c343fc9fce0654a43b052437,2,2,True,3,False,False
test,Mercury_7177398,95d87fc4f150be2d5f43b70a6bf863fd82afa844b05517af877c4e92a42c18c8,1,3,False,3,False,True
test,Mercury_7041423,26098b1a24de459f070c8b345dde3880e880ce0802025d18e4e11d590c7c5237,3,3,True,0,False,False
test,Mercury_7004743,ae935ea417dd96872b6c3e372ed56f0cbba1b90aacb99d83aa53927f43b1ab46,3,3,True,3,True,True
test,Mercury_7198468,66ae872a2785b39ef8a149bb9bffda181650abad69a804007cbb0d633f5ae999,3,0,False,0,False,True
test,MEA_2014_5_11,d825aa7392914441beea2d7d40d184b9416ad4ef129ca53016b521177a7608fb,0,0,True,2,False,False
test,Mercury_410602,eb12d281da5ef8211fac12f59a47492bdff7fc7f75adaf5d9adf46750cdae2c5,1,1,True,0,False,False
test,Mercury_7108868,d8ab3179df0cfa2969df603de3c7fedd71545abe36d273965d3a382064d5f24d,1,1,True,2,False,False
test,Mercury_7033828,b28c389760615d64948f832f3a9cd0b1fdf4dea2ff508a21b98e9594f5a901fa,3,3,True,3,True,True
test,TIMSS_2007_4_pg19,609e68ee7847547c1f2902623edc11faf6302e158f2cc6e440698cc06b037799,0,0,True,0,True,True
test,Mercury_400828,0da092a992410cb2962f591566ca396864b4cc71b5df09d4122829c461f307fa,2,2,True,3,False,False
test,VASoL_2008_3_16,248effa94a36c19739e703563e65ab273516a1e5261e0f5e16a6c69d620707ad,1,1,True,1,True,True
test,LEAP__5_10315,107b209d6d4d5daa530c0ec4510082dec9db2330c2b036eee29f7ea2593cea1d,2,2,True,2,True,True
test,Mercury_SC_415471,b1515e8cf26f8b1f19a833deb1776205c693d9c2907af592b8f09605aade3f99,1,1,True,0,False,False
test,Mercury_7247065,9ece0f0a1be46e87621cc4fec10c1443ad36a65f57a202a97408d960b717fb2f,0,0,True,2,False,False
test,MDSA_2011_5_3,a25d888700f09a5119a031575a084cd67914e5a9969e31e9deddaca16b8a822d,0,1,False,1,False,True
test,MDSA_2009_5_39,23c6a07c5e02edbd1d3e2232490900557b2cfea440264e4d3fb53015facd3e6c,0,3,False,2,False,False
test,Mercury_187198,3cee1f56a4b43ed967b3a71f0b1f72844ed909e3a075dd9646b76c8c794633e6,2,1,False,2,True,False
test,MCAS_2000_4_36,4976983f74acb1d6484c5e4a8fc3e7cef201d4128aa2024af9048e722eac283c,1,1,True,0,False,False
test,Mercury_184100,bd38148e6f737eb110454a26c1c38caba3f7b66960677d885cba1348743566a2,1,1,True,2,False,False
test,Mercury_LBS10814,73aca049998cc3433f06106b4033b264f83a53605de8d170451f7bd8bd6379cb,1,1,True,1,True,True
test,Mercury_SC_408384,569f336433f06d8974d41ec0be5dd18d7163a02be1b6e3b777b79f8f242b1107,0,0,True,1,False,False
test,Mercury_7043068,50c1b6ae2e987c36d7d86bd1b013b5c3bb3543737aef5252010f1eb85f92b3ac,1,1,True,3,False,False
test,Mercury_411071,70d17524955e0672a92c572f6888ea1f7952f8019791d1ac29520987c27b07da,1,1,True,1,True,True
test,NYSEDREGENTS_2010_4_24,7dfd246907078c441b45e5f37c060054b0ca6b7c64d15c5bb613e9ccd39a6fe6,2,3,False,1,False,False
test,Mercury_SC_409673,2c37dea7d59bc24036c8ed65a16334932eef748ab323dfbe0098239b8c138961,3,0,False,3,True,False
test,Mercury_SC_400374,d0617f81e9e6c920778e0f5c4769000b192bc0a09e9c7ab0bc04873ad1274acc,0,3,False,1,False,False
test,CSZ_2009_8_CSZ20740,fa3df2cc5a3930badeaf9d3712af31212623a342c32b8f75d586379847815e46,1,2,False,1,True,False
test,Mercury_SC_406482,90d388179553ddb5ce360214a425b6d4a835d5cc38615fb24a0f0c09edacab21,3,3,True,3,True,True
test,OHAT_2007_8_24,ddbf574cc32eb40dc56b08bfb2b03f41ca460118fddc2b53f05ba0a482b7c44d,1,1,True,0,False,False
test,Mercury_188335,846a8d929bb39870a65a45a5f438909ce6f6d4da69903c54bbcb99118048c580,3,3,True,1,False,False
test,Mercury_7128555,01b72c3fbf66be9bc440f6de8fe366672a52474aa8a7ef6948a01e075dff397b,1,1,True,1,True,True
test,Mercury_407517,375de5b55f97589b175153166b9d16428818d8c49d09d9d975c326553c23a044,2,0,False,2,True,False
test,Mercury_405950,4a403aa417ac97409ac75a178271f921c8a8db3cb1401c7da480aca778cb8284,3,3,True,2,False,False
test,MCAS_2004_9_5,9beeb60b2eade8f1d054d068aab43944f43b7439b915f47736be9b29e8ca7eb4,2,1,False,2,True,False
test,NCEOGA_2013_8_28,702e2ff60b4a02087127a9104bda8ef21e386be42efccd39f1a1cec07e520861,0,1,False,1,False,True
test,Mercury_SC_406451,18c2aba5d91973214042a257ca0e85ff196ecc7a643cca2fe52cbaee0996ab0f,2,0,False,2,True,False
test,Mercury_7109323,d9dba7e2317f8b364cb3acb609eb72ceefdc822d584213cbcb76faa34221f353,2,2,True,3,False,False
test,Mercury_404132,4814e4d749533a6496b1e0c711ff42dce2b611f7c98965b5143671c86d867a3a,3,1,False,1,False,True
test,Mercury_7210210,d0234421bb277b9da4b2a52dfee89d8ff954c6c64200b3a546b2be37d866e429,2,1,False,2,True,False
test,Mercury_SC_408042,bdb7e8b2c997b11d47a2021fa40ffb422dfb5f8859940fe0c25fbc4730c99da9,1,2,False,1,True,False
test,MCAS_2004_8_14,ca49d9f4e96f5f566d4d6f23cf7a7024a2257f6e076fdb6f2ca9cbb4a29016e0,1,1,True,2,False,False
test,TIMSS_2011_4_pg5,cbb526eac6b10e5b420d467e62f73ee04996e39967e2e57076ac02eedacf25d9,0,0,True,1,False,False
test,Mercury_SC_406833,890cd880c80f9c09e418e366c571a7026e58963e9428e786e1d5b794fd4a2bf7,2,2,True,2,True,True
test,Mercury_7029558,db5702447a9a143de8a4d796bdcd04c92db08b0b30505a65ee477c7ea6c74818,2,1,False,2,True,False
test,Mercury_7138390,03a4ea809f4aefad45a18b4e8b4f9788615ec3bd03cd35816f6a6a4936bc4336,3,3,True,1,False,False
test,MEAP_2005_5_12,d849f52f27e1fad54869a2fcc3835fb8602c6417c068af605d3e4a6750b85244,2,3,False,0,False,False
test,MCAS_2000_4_30,21f8f96f8af12f0243a505a4792acc62f9047e30da3b1841bdd49544916349ae,3,3,True,3,True,True
test,MCAS_1998_4_12,0112feaef1ecc2d98dfca2239d5ccdf01e6361b083df6ca2fd1d5433ea97cacf,2,2,True,2,True,True
test,Mercury_175840,470b42536244ffaa8fcf881cd5e74066a25be784657bbaed4d46a7c8078eaa47,1,2,False,1,True,False
test,Mercury_7099190,3f6140f0075e8705d7021063c03566bfbd03aa6f8ed22d97a4fd47ae98e04c67,0,0,True,2,False,False
test,Mercury_SC_401605,c140f6877ddf88a00ad5691860fbb99fc0985771ac7312a27f557dbbc787588d,1,2,False,0,False,False
test,TAKS_2009_5_36,002fa3778b5236d9a6cc6c7e4bce7957f066b4716198cd2f774a98d49f61e964,0,0,True,0,True,True
test,Mercury_7171570,cb6f28e6a220320e609470b4a50ed53fd3c86bc503164f456e1762f91066799d,1,1,True,3,False,False
test,Mercury_SC_402057,18ff64304770c173ca72a990c8adb54b610034f7139e8871e0bda105034b0713,2,2,True,2,True,True
test,Mercury_SC_413628,38ec9aa60a34fb32b8ed1868180ccc4bc57a6ef34c5f1c8f28d6ac9c2ccd76fa,3,3,True,2,False,False
test,Mercury_LBS10131,9ff125e297afb5db8df0a143cc39d79fcc11841cc1f26459922a8744682883ed,2,2,True,2,True,True
test,Mercury_7032428,594738df5a8a2e799c507e0df4a052247424af84fbb77003c97c6b01d881a051,3,0,False,1,False,False
test,Mercury_7025008,2547a0d3bc82219e386a84283b45ea51758dd17a7f2a58684d067144ba2887e2,1,1,True,0,False,False
test,MEA_2011_8_19,981aa483b84fd257348071a442bb5e465d0d56ec8da33c3b4e4b5e91fba26b3a,3,3,True,3,True,True
test,NYSEDREGENTS_2008_8_27,7b159d3e703354df0b24609fb8a85903aa75ee7bd7b7e50f497d44418dcd7e62,2,1,False,2,True,False
